row_number,precinct,week,year,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,label
4830,123,4,2013,36,4,0,5,0,0,0,2013-01-21 through 2013-01-27
4831,103,4,2013,48,13,0,14,0,1,3,2013-01-21 through 2013-01-27
4832,13,4,2013,45,7,0,8,0,1,4,2013-01-21 through 2013-01-27
4833,109,4,2013,85,8,0,11,0,0,2,2013-01-21 through 2013-01-27
4834,14,4,2013,48,7,0,7,0,2,2,2013-01-21 through 2013-01-27
4835,45,4,2013,29,7,0,10,0,0,1,2013-01-21 through 2013-01-27
4836,17,4,2013,68,9,0,9,0,1,6,2013-01-21 through 2013-01-27
4837,110,4,2013,57,9,0,14,0,0,3,2013-01-21 through 2013-01-27
4838,18,4,2013,75,7,0,7,0,0,4,2013-01-21 through 2013-01-27
4839,10,4,2013,44,7,0,7,0,2,3,2013-01-21 through 2013-01-27
4840,104,4,2013,47,8,0,8,0,0,3,2013-01-21 through 2013-01-27
4841,50,4,2013,17,1,0,1,0,0,1,2013-01-21 through 2013-01-27
4842,19,4,2013,105,12,0,13,0,1,6,2013-01-21 through 2013-01-27
4843,5,4,2013,36,3,0,3,0,0,3,2013-01-21 through 2013-01-27
4844,52,4,2013,52,13,0,17,0,0,8,2013-01-21 through 2013-01-27
4845,111,4,2013,61,8,0,8,0,0,3,2013-01-21 through 2013-01-27
4846,75,40,2013,72,22,0,42,0,0,10,2013-09-30 through 2013-10-06
4847,20,40,2013,38,7,0,10,0,3,0,2013-09-30 through 2013-10-06
4848,83,40,2013,32,9,0,11,0,0,5,2013-09-30 through 2013-10-06
4849,22,40,2013,9,3,0,3,0,1,1,2013-09-30 through 2013-10-06
4850,63,40,2013,38,9,0,13,0,1,4,2013-09-30 through 2013-10-06
4851,101,40,2013,11,1,0,1,0,0,0,2013-09-30 through 2013-10-06
4852,67,40,2013,60,16,0,20,0,1,4,2013-09-30 through 2013-10-06
4853,112,40,2013,39,9,0,17,0,1,1,2013-09-30 through 2013-10-06
4854,9,40,2013,35,7,0,9,0,2,3,2013-09-30 through 2013-10-06
4855,50,40,2013,20,1,0,1,0,0,0,2013-09-30 through 2013-10-06
4856,77,40,2013,53,19,0,23,0,3,7,2013-09-30 through 2013-10-06
4857,23,40,2013,26,0,0,0,0,0,0,2013-09-30 through 2013-10-06
4858,88,40,2013,32,10,0,12,0,4,2,2013-09-30 through 2013-10-06
4859,105,40,2013,105,15,0,18,0,1,3,2013-09-30 through 2013-10-06
4860,81,40,2013,21,5,0,6,0,2,1,2013-09-30 through 2013-10-06
4861,24,40,2013,22,4,0,6,0,1,1,2013-09-30 through 2013-10-06
4862,79,40,2013,32,13,0,18,0,5,3,2013-09-30 through 2013-10-06
4863,113,40,2013,45,10,0,11,0,1,3,2013-09-30 through 2013-10-06
4864,78,40,2013,37,13,0,14,0,6,1,2013-09-30 through 2013-10-06
4865,25,40,2013,32,9,0,13,0,0,2,2013-09-30 through 2013-10-06
4866,72,40,2013,45,6,0,8,0,0,2,2013-09-30 through 2013-10-06
4867,28,40,2013,18,4,0,6,0,0,0,2013-09-30 through 2013-10-06
4868,84,40,2013,53,6,0,7,0,1,1,2013-09-30 through 2013-10-06
4869,26,40,2013,18,3,0,3,0,2,0,2013-09-30 through 2013-10-06
4870,61,40,2013,62,16,0,24,0,3,7,2013-09-30 through 2013-10-06
4871,114,40,2013,57,12,0,12,0,2,6,2013-09-30 through 2013-10-06
4872,94,40,2013,51,9,0,9,0,4,0,2013-09-30 through 2013-10-06
4873,122,40,2013,61,10,0,15,0,2,2,2013-09-30 through 2013-10-06
4874,68,40,2013,47,12,0,14,0,0,5,2013-09-30 through 2013-10-06
4875,6,40,2013,26,6,0,7,0,0,3,2013-09-30 through 2013-10-06
4876,70,40,2013,47,11,0,12,0,2,4,2013-09-30 through 2013-10-06
4877,46,40,2013,35,9,0,10,0,1,3,2013-09-30 through 2013-10-06
4878,71,40,2013,34,9,0,17,0,0,5,2013-09-30 through 2013-10-06
4879,106,40,2013,62,10,0,18,0,0,2,2013-09-30 through 2013-10-06
4880,69,40,2013,32,7,0,11,0,2,3,2013-09-30 through 2013-10-06
4881,30,40,2013,16,1,0,1,0,0,0,2013-09-30 through 2013-10-06
4882,7,40,2013,20,6,0,6,0,1,2,2013-09-30 through 2013-10-06
4883,44,40,2013,37,14,0,21,0,0,7,2013-09-30 through 2013-10-06
4884,90,40,2013,50,15,0,20,0,7,5,2013-09-30 through 2013-10-06
4885,32,40,2013,17,5,0,5,0,2,0,2013-09-30 through 2013-10-06
4886,62,40,2013,47,9,0,12,0,0,4,2013-09-30 through 2013-10-06
4887,43,40,2013,43,9,0,16,0,1,0,2013-09-30 through 2013-10-06
4888,73,40,2013,30,9,0,13,0,1,2,2013-09-30 through 2013-10-06
4889,33,40,2013,19,8,0,11,0,1,3,2013-09-30 through 2013-10-06
4890,66,40,2013,59,13,0,16,0,4,4,2013-09-30 through 2013-10-06
4891,120,40,2013,54,12,0,18,0,2,5,2013-09-30 through 2013-10-06
4892,76,40,2013,28,4,0,8,0,0,0,2013-09-30 through 2013-10-06
4893,34,40,2013,27,4,0,5,0,1,1,2013-09-30 through 2013-10-06
4894,107,40,2013,84,17,0,20,0,1,2,2013-09-30 through 2013-10-06
4895,40,40,2013,28,7,0,7,0,0,4,2013-09-30 through 2013-10-06
4896,121,40,2013,10,4,0,5,0,0,0,2013-09-30 through 2013-10-06
4897,41,40,2013,26,3,0,3,0,1,1,2013-09-30 through 2013-10-06
4898,47,40,2013,55,18,0,22,0,1,5,2013-09-30 through 2013-10-06
4899,42,40,2013,21,7,1,8,1,2,1,2013-09-30 through 2013-10-06
4900,52,40,2013,50,14,0,19,0,0,5,2013-09-30 through 2013-10-06
4901,1,40,2013,54,8,0,10,0,1,6,2013-09-30 through 2013-10-06
4902,100,40,2013,10,4,0,5,0,2,0,2013-09-30 through 2013-10-06
4903,108,40,2013,81,11,0,12,0,2,4,2013-09-30 through 2013-10-06
4904,5,40,2013,43,10,0,16,0,1,7,2013-09-30 through 2013-10-06
4905,123,40,2013,31,7,0,7,0,0,3,2013-09-30 through 2013-10-06
4906,48,40,2013,28,4,0,4,0,2,1,2013-09-30 through 2013-10-06
4907,103,40,2013,44,6,0,6,0,1,2,2013-09-30 through 2013-10-06
4908,13,40,2013,62,14,0,18,0,4,2,2013-09-30 through 2013-10-06
4909,115,40,2013,63,13,0,15,0,3,4,2013-09-30 through 2013-10-06
4910,109,40,2013,90,15,1,16,1,1,5,2013-09-30 through 2013-10-06
4911,60,40,2013,18,6,0,10,0,1,1,2013-09-30 through 2013-10-06
4912,14,40,2013,67,11,0,13,0,4,6,2013-09-30 through 2013-10-06
4913,49,40,2013,32,14,0,20,0,1,4,2013-09-30 through 2013-10-06
4914,17,40,2013,85,12,0,18,0,0,7,2013-09-30 through 2013-10-06
4915,110,40,2013,54,11,0,15,0,3,3,2013-09-30 through 2013-10-06
4916,18,40,2013,91,11,0,17,0,0,5,2013-09-30 through 2013-10-06
4917,102,40,2013,65,12,0,19,0,2,1,2013-09-30 through 2013-10-06
4918,45,40,2013,31,6,0,8,0,0,0,2013-09-30 through 2013-10-06
4919,104,40,2013,61,12,0,14,0,0,5,2013-09-30 through 2013-10-06
4920,19,40,2013,103,9,0,11,0,2,3,2013-09-30 through 2013-10-06
4921,10,40,2013,51,1,0,1,0,0,1,2013-09-30 through 2013-10-06
4922,111,40,2013,67,11,1,12,1,1,2,2013-09-30 through 2013-10-06
4923,7,41,2013,18,7,0,9,0,4,0,2013-10-07 through 2013-10-13
4924,111,41,2013,58,8,0,10,0,1,0,2013-10-07 through 2013-10-13
4925,94,41,2013,41,3,0,7,0,0,0,2013-10-07 through 2013-10-13
4926,20,41,2013,30,6,0,7,0,2,1,2013-10-07 through 2013-10-13
4927,81,41,2013,22,10,0,12,0,1,4,2013-10-07 through 2013-10-13
4928,30,41,2013,14,0,0,0,0,0,0,2013-10-07 through 2013-10-13
4929,84,41,2013,45,4,0,4,0,1,3,2013-10-07 through 2013-10-13
4930,22,41,2013,10,3,0,3,0,1,2,2013-10-07 through 2013-10-13
4931,70,41,2013,62,15,0,15,0,4,6,2013-10-07 through 2013-10-13
4932,112,41,2013,50,12,0,26,0,1,6,2013-10-07 through 2013-10-13
4933,83,41,2013,43,10,0,12,0,1,2,2013-10-07 through 2013-10-13
4934,101,41,2013,16,5,0,9,0,0,1,2013-10-07 through 2013-10-13
4935,62,41,2013,47,8,0,11,0,1,1,2013-10-07 through 2013-10-13
4936,52,41,2013,51,12,0,17,0,0,6,2013-10-07 through 2013-10-13
4937,61,41,2013,45,4,0,4,0,0,1,2013-10-07 through 2013-10-13
4938,23,41,2013,40,5,0,8,0,1,3,2013-10-07 through 2013-10-13
4939,75,41,2013,69,17,0,20,0,2,6,2013-10-07 through 2013-10-13
4940,50,41,2013,23,6,0,7,0,0,1,2013-10-07 through 2013-10-13
4941,67,41,2013,71,20,0,36,0,3,6,2013-10-07 through 2013-10-13
4942,122,41,2013,55,13,0,17,0,0,4,2013-10-07 through 2013-10-13
4943,69,41,2013,32,11,1,14,1,0,4,2013-10-07 through 2013-10-13
4944,24,41,2013,24,3,0,4,0,0,3,2013-10-07 through 2013-10-13
4945,68,41,2013,43,9,0,11,0,2,1,2013-10-07 through 2013-10-13
4946,105,41,2013,102,25,0,51,0,1,5,2013-10-07 through 2013-10-13
4947,79,41,2013,29,11,0,14,0,2,2,2013-10-07 through 2013-10-13
4948,5,41,2013,60,6,0,9,0,1,2,2013-10-07 through 2013-10-13
4949,90,41,2013,49,9,0,9,0,4,3,2013-10-07 through 2013-10-13
4950,25,41,2013,30,9,0,12,0,0,3,2013-10-07 through 2013-10-13
4951,66,41,2013,54,12,0,15,0,3,3,2013-10-07 through 2013-10-13
4952,113,41,2013,53,9,0,11,0,1,3,2013-10-07 through 2013-10-13
4953,71,41,2013,41,13,0,19,0,1,3,2013-10-07 through 2013-10-13
4954,26,41,2013,17,2,0,2,0,1,0,2013-10-07 through 2013-10-13
4955,76,41,2013,26,2,0,4,0,0,0,2013-10-07 through 2013-10-13
4956,46,41,2013,26,6,0,8,0,1,3,2013-10-07 through 2013-10-13
4957,63,41,2013,39,10,1,12,1,3,3,2013-10-07 through 2013-10-13
4958,114,41,2013,69,14,0,19,0,1,8,2013-10-07 through 2013-10-13
4959,88,41,2013,21,8,0,9,0,2,3,2013-10-07 through 2013-10-13
4960,6,41,2013,33,2,0,2,0,2,0,2013-10-07 through 2013-10-13
4961,73,41,2013,40,12,0,21,0,0,3,2013-10-07 through 2013-10-13
4962,60,41,2013,30,6,0,6,0,0,5,2013-10-07 through 2013-10-13
4963,9,41,2013,35,5,0,6,0,1,3,2013-10-07 through 2013-10-13
4964,40,41,2013,40,11,0,19,0,0,2,2013-10-07 through 2013-10-13
4965,72,41,2013,50,9,0,9,0,4,2,2013-10-07 through 2013-10-13
4966,106,41,2013,53,13,0,23,0,1,2,2013-10-07 through 2013-10-13
4967,77,41,2013,38,9,0,17,0,3,2,2013-10-07 through 2013-10-13
4968,115,41,2013,69,12,1,14,1,1,7,2013-10-07 through 2013-10-13
4969,78,41,2013,45,10,0,11,0,4,2,2013-10-07 through 2013-10-13
4970,32,41,2013,19,3,0,6,0,1,1,2013-10-07 through 2013-10-13
4971,33,41,2013,21,4,0,6,0,1,0,2013-10-07 through 2013-10-13
4972,120,41,2013,50,7,0,7,0,0,3,2013-10-07 through 2013-10-13
4973,102,41,2013,48,8,0,8,0,1,1,2013-10-07 through 2013-10-13
4974,34,41,2013,22,6,0,6,0,1,3,2013-10-07 through 2013-10-13
4975,42,41,2013,16,5,0,8,0,0,3,2013-10-07 through 2013-10-13
4976,43,41,2013,27,9,0,12,0,0,3,2013-10-07 through 2013-10-13
4977,47,41,2013,44,8,0,8,0,0,4,2013-10-07 through 2013-10-13
4978,107,41,2013,64,11,0,15,0,0,3,2013-10-07 through 2013-10-13
4979,28,41,2013,7,1,0,1,0,0,1,2013-10-07 through 2013-10-13
4980,121,41,2013,19,3,0,4,0,0,0,2013-10-07 through 2013-10-13
4981,41,41,2013,19,1,0,1,0,0,0,2013-10-07 through 2013-10-13
4982,44,41,2013,28,7,0,7,0,0,4,2013-10-07 through 2013-10-13
4983,48,41,2013,25,9,1,12,1,1,1,2013-10-07 through 2013-10-13
4984,108,41,2013,75,15,0,23,0,1,3,2013-10-07 through 2013-10-13
4985,100,41,2013,7,1,0,1,0,1,0,2013-10-07 through 2013-10-13
4986,1,41,2013,47,5,0,5,0,0,4,2013-10-07 through 2013-10-13
4987,123,41,2013,33,6,0,7,0,0,0,2013-10-07 through 2013-10-13
4988,13,41,2013,54,11,0,14,0,3,6,2013-10-07 through 2013-10-13
4989,103,41,2013,51,11,0,13,0,2,3,2013-10-07 through 2013-10-13
4990,109,41,2013,98,17,1,19,1,2,1,2013-10-07 through 2013-10-13
4991,14,41,2013,69,5,0,5,0,1,3,2013-10-07 through 2013-10-13
4992,45,41,2013,31,9,0,11,0,0,0,2013-10-07 through 2013-10-13
4993,17,41,2013,65,9,0,9,0,0,4,2013-10-07 through 2013-10-13
4994,110,41,2013,63,9,0,11,0,0,7,2013-10-07 through 2013-10-13
4995,18,41,2013,96,13,0,14,0,4,8,2013-10-07 through 2013-10-13
4996,49,41,2013,24,6,0,10,0,0,3,2013-10-07 through 2013-10-13
4997,19,41,2013,107,12,0,15,0,0,5,2013-10-07 through 2013-10-13
4998,104,41,2013,67,9,0,10,0,2,1,2013-10-07 through 2013-10-13
4999,10,41,2013,64,3,0,3,0,0,0,2013-10-07 through 2013-10-13
5000,63,42,2013,42,8,0,13,0,1,1,2013-10-14 through 2013-10-20
5001,111,42,2013,64,8,0,8,0,0,1,2013-10-14 through 2013-10-20
5002,68,42,2013,37,11,0,13,0,0,3,2013-10-14 through 2013-10-20
5003,20,42,2013,31,3,0,4,0,0,1,2013-10-14 through 2013-10-20
5004,79,42,2013,33,12,1,17,1,2,9,2013-10-14 through 2013-10-20
5005,22,42,2013,13,0,0,0,0,0,0,2013-10-14 through 2013-10-20
5006,84,42,2013,50,5,1,5,1,2,2,2013-10-14 through 2013-10-20
5007,6,42,2013,25,4,0,5,0,1,0,2013-10-14 through 2013-10-20
5008,7,42,2013,15,3,0,7,0,0,1,2013-10-14 through 2013-10-20
5009,49,42,2013,40,10,0,14,0,1,4,2013-10-14 through 2013-10-20
5010,83,42,2013,39,5,0,5,0,0,2,2013-10-14 through 2013-10-20
5011,112,42,2013,52,7,0,11,0,0,1,2013-10-14 through 2013-10-20
5012,81,42,2013,22,7,0,8,0,1,1,2013-10-14 through 2013-10-20
5013,101,42,2013,12,4,0,6,0,0,0,2013-10-14 through 2013-10-20
5014,72,42,2013,45,8,0,13,0,2,2,2013-10-14 through 2013-10-20
5015,23,42,2013,27,6,0,8,0,1,2,2013-10-14 through 2013-10-20
5016,69,42,2013,45,10,1,14,1,2,2,2013-10-14 through 2013-10-20
5017,45,42,2013,32,8,0,12,0,0,3,2013-10-14 through 2013-10-20
5018,61,42,2013,51,18,0,22,0,2,6,2013-10-14 through 2013-10-20
5019,5,42,2013,54,7,0,9,0,3,1,2013-10-14 through 2013-10-20
5020,73,42,2013,34,12,0,16,0,1,4,2013-10-14 through 2013-10-20
5021,24,42,2013,24,2,0,2,0,1,1,2013-10-14 through 2013-10-20
5022,70,42,2013,63,17,0,21,0,3,10,2013-10-14 through 2013-10-20
5023,105,42,2013,106,16,0,28,0,0,2,2013-10-14 through 2013-10-20
5024,71,42,2013,31,8,0,9,0,2,3,2013-10-14 through 2013-10-20
5025,113,42,2013,46,14,0,24,0,0,4,2013-10-14 through 2013-10-20
5026,77,42,2013,37,14,0,15,0,3,4,2013-10-14 through 2013-10-20
5027,52,42,2013,55,11,0,13,0,0,5,2013-10-14 through 2013-10-20
5028,94,42,2013,34,5,0,11,0,0,2,2013-10-14 through 2013-10-20
5029,25,42,2013,37,4,0,6,0,0,1,2013-10-14 through 2013-10-20
5030,67,42,2013,61,20,0,38,0,1,5,2013-10-14 through 2013-10-20
5031,50,42,2013,20,5,0,8,0,0,0,2013-10-14 through 2013-10-20
5032,90,42,2013,30,8,0,9,0,3,3,2013-10-14 through 2013-10-20
5033,26,42,2013,19,7,0,8,0,1,1,2013-10-14 through 2013-10-20
5034,62,42,2013,37,9,0,9,0,3,3,2013-10-14 through 2013-10-20
5035,120,42,2013,54,9,0,12,0,1,3,2013-10-14 through 2013-10-20
5036,76,42,2013,25,7,0,11,0,0,2,2013-10-14 through 2013-10-20
5037,114,42,2013,57,13,0,14,0,3,4,2013-10-14 through 2013-10-20
5038,78,42,2013,30,9,0,9,0,5,3,2013-10-14 through 2013-10-20
5039,60,42,2013,37,8,0,9,0,2,0,2013-10-14 through 2013-10-20
5040,9,42,2013,34,9,0,9,0,4,5,2013-10-14 through 2013-10-20
5041,30,42,2013,17,4,0,4,0,1,1,2013-10-14 through 2013-10-20
5042,88,42,2013,15,3,0,3,0,2,1,2013-10-14 through 2013-10-20
5043,106,42,2013,61,15,0,26,0,2,5,2013-10-14 through 2013-10-20
5044,66,42,2013,52,18,0,21,0,6,5,2013-10-14 through 2013-10-20
5045,115,42,2013,42,16,0,20,0,2,1,2013-10-14 through 2013-10-20
5046,75,42,2013,76,22,0,30,0,4,5,2013-10-14 through 2013-10-20
5047,32,42,2013,17,3,0,4,0,0,2,2013-10-14 through 2013-10-20
5048,33,42,2013,19,2,1,2,1,1,2,2013-10-14 through 2013-10-20
5049,46,42,2013,29,12,0,16,0,0,6,2013-10-14 through 2013-10-20
5050,102,42,2013,65,12,0,16,0,2,3,2013-10-14 through 2013-10-20
5051,34,42,2013,27,4,0,6,0,1,2,2013-10-14 through 2013-10-20
5052,43,42,2013,31,9,0,12,0,2,3,2013-10-14 through 2013-10-20
5053,40,42,2013,25,4,0,5,0,0,3,2013-10-14 through 2013-10-20
5054,107,42,2013,71,12,0,15,0,0,6,2013-10-14 through 2013-10-20
5055,44,42,2013,31,9,0,11,0,2,2,2013-10-14 through 2013-10-20
5056,121,42,2013,8,1,0,1,0,0,0,2013-10-14 through 2013-10-20
5057,41,42,2013,31,11,0,18,0,1,4,2013-10-14 through 2013-10-20
5058,42,42,2013,22,6,0,9,0,0,3,2013-10-14 through 2013-10-20
5059,47,42,2013,68,18,0,22,0,1,6,2013-10-14 through 2013-10-20
5060,28,42,2013,14,2,0,4,0,0,0,2013-10-14 through 2013-10-20
5061,108,42,2013,80,21,0,31,0,1,6,2013-10-14 through 2013-10-20
5062,100,42,2013,4,1,0,1,0,0,1,2013-10-14 through 2013-10-20
5063,123,42,2013,28,3,0,4,0,0,1,2013-10-14 through 2013-10-20
5064,1,42,2013,46,5,0,5,0,1,4,2013-10-14 through 2013-10-20
5065,13,42,2013,60,12,0,16,0,3,5,2013-10-14 through 2013-10-20
5066,103,42,2013,29,3,0,3,0,0,0,2013-10-14 through 2013-10-20
5067,109,42,2013,76,13,0,17,0,1,4,2013-10-14 through 2013-10-20
5068,14,42,2013,63,11,0,15,0,1,4,2013-10-14 through 2013-10-20
5069,48,42,2013,31,5,0,10,0,0,1,2013-10-14 through 2013-10-20
5070,17,42,2013,63,11,0,11,0,5,5,2013-10-14 through 2013-10-20
5071,110,42,2013,38,9,0,12,0,3,2,2013-10-14 through 2013-10-20
5072,18,42,2013,110,10,0,10,0,2,7,2013-10-14 through 2013-10-20
5073,19,42,2013,91,11,0,16,0,1,3,2013-10-14 through 2013-10-20
5074,104,42,2013,62,10,0,13,0,0,3,2013-10-14 through 2013-10-20
5075,122,42,2013,51,8,0,10,0,1,3,2013-10-14 through 2013-10-20
5076,10,42,2013,54,7,0,7,0,1,2,2013-10-14 through 2013-10-20
5077,73,43,2013,35,8,0,11,0,1,4,2013-10-21 through 2013-10-27
5078,10,43,2013,43,5,0,6,0,1,2,2013-10-21 through 2013-10-27
5079,71,43,2013,33,11,0,13,0,3,6,2013-10-21 through 2013-10-27
5080,111,43,2013,76,10,0,12,0,0,1,2013-10-21 through 2013-10-27
5081,88,43,2013,28,5,0,15,0,1,1,2013-10-21 through 2013-10-27
5082,20,43,2013,33,2,0,7,0,0,1,2013-10-21 through 2013-10-27
5083,66,43,2013,58,13,1,22,1,3,5,2013-10-21 through 2013-10-27
5084,44,43,2013,30,7,0,9,0,0,4,2013-10-21 through 2013-10-27
5085,83,43,2013,35,12,0,16,0,2,2,2013-10-21 through 2013-10-27
5086,22,43,2013,10,1,0,1,0,1,0,2013-10-21 through 2013-10-27
5087,72,43,2013,56,13,0,14,0,2,5,2013-10-21 through 2013-10-27
5088,49,43,2013,31,13,0,15,0,1,5,2013-10-21 through 2013-10-27
5089,7,43,2013,17,1,0,1,0,0,1,2013-10-21 through 2013-10-27
5090,112,43,2013,50,7,0,10,0,0,1,2013-10-21 through 2013-10-27
5091,75,43,2013,80,21,0,36,0,1,3,2013-10-21 through 2013-10-27
5092,23,43,2013,24,1,0,1,0,0,0,2013-10-21 through 2013-10-27
5093,76,43,2013,29,8,0,10,0,3,3,2013-10-21 through 2013-10-27
5094,101,43,2013,12,4,0,5,0,0,2,2013-10-21 through 2013-10-27
5095,78,43,2013,35,7,0,7,0,4,1,2013-10-21 through 2013-10-27
5096,6,43,2013,39,16,0,20,0,1,8,2013-10-21 through 2013-10-27
5097,77,43,2013,41,9,0,14,0,0,5,2013-10-21 through 2013-10-27
5098,120,43,2013,56,13,0,18,0,0,2,2013-10-21 through 2013-10-27
5099,67,43,2013,62,14,0,24,0,2,5,2013-10-21 through 2013-10-27
5100,24,43,2013,29,4,0,4,0,0,2,2013-10-21 through 2013-10-27
5101,94,43,2013,41,6,0,10,0,2,0,2013-10-21 through 2013-10-27
5102,105,43,2013,106,26,0,37,0,0,4,2013-10-21 through 2013-10-27
5103,62,43,2013,36,7,0,11,0,0,0,2013-10-21 through 2013-10-27
5104,113,43,2013,64,20,0,38,0,0,5,2013-10-21 through 2013-10-27
5105,63,43,2013,50,15,0,17,0,2,3,2013-10-21 through 2013-10-27
5106,25,43,2013,34,8,0,16,0,1,4,2013-10-21 through 2013-10-27
5107,68,43,2013,39,10,0,15,0,1,1,2013-10-21 through 2013-10-27
5108,45,43,2013,34,7,1,7,1,0,3,2013-10-21 through 2013-10-27
5109,9,43,2013,34,9,0,9,0,4,2,2013-10-21 through 2013-10-27
5110,52,43,2013,51,12,0,16,0,0,3,2013-10-21 through 2013-10-27
5111,69,43,2013,34,10,1,14,1,0,4,2013-10-21 through 2013-10-27
5112,26,43,2013,17,2,0,5,0,0,0,2013-10-21 through 2013-10-27
5113,79,43,2013,33,8,0,8,0,5,3,2013-10-21 through 2013-10-27
5114,5,43,2013,48,8,0,9,0,1,2,2013-10-21 through 2013-10-27
5115,81,43,2013,19,2,0,2,0,0,1,2013-10-21 through 2013-10-27
5116,114,43,2013,69,14,0,23,0,2,2,2013-10-21 through 2013-10-27
5117,84,43,2013,62,8,0,9,0,0,1,2013-10-21 through 2013-10-27
5118,60,43,2013,17,3,0,3,0,0,2,2013-10-21 through 2013-10-27
5119,70,43,2013,52,15,0,18,0,2,7,2013-10-21 through 2013-10-27
5120,28,43,2013,25,4,0,8,0,1,0,2013-10-21 through 2013-10-27
5121,90,43,2013,59,18,0,22,0,6,2,2013-10-21 through 2013-10-27
5122,46,43,2013,27,7,0,7,0,1,4,2013-10-21 through 2013-10-27
5123,30,43,2013,16,2,0,2,0,1,1,2013-10-21 through 2013-10-27
5124,106,43,2013,55,17,0,30,0,1,2,2013-10-21 through 2013-10-27
5125,115,43,2013,59,16,0,26,0,2,5,2013-10-21 through 2013-10-27
5126,32,43,2013,18,4,0,4,0,3,0,2013-10-21 through 2013-10-27
5127,42,43,2013,20,4,0,5,0,0,1,2013-10-21 through 2013-10-27
5128,102,43,2013,68,13,0,13,0,1,2,2013-10-21 through 2013-10-27
5129,34,43,2013,38,7,0,9,0,0,3,2013-10-21 through 2013-10-27
5130,107,43,2013,77,11,0,15,0,0,6,2013-10-21 through 2013-10-27
5131,121,43,2013,10,4,0,4,0,0,0,2013-10-21 through 2013-10-27
5132,41,43,2013,26,7,0,14,0,0,1,2013-10-21 through 2013-10-27
5133,43,43,2013,33,5,0,11,0,0,1,2013-10-21 through 2013-10-27
5134,108,43,2013,93,17,0,21,0,1,7,2013-10-21 through 2013-10-27
5135,123,43,2013,34,6,0,10,0,1,0,2013-10-21 through 2013-10-27
5136,100,43,2013,10,1,0,4,0,0,0,2013-10-21 through 2013-10-27
5137,33,43,2013,22,4,0,6,0,0,1,2013-10-21 through 2013-10-27
5138,122,43,2013,65,9,0,14,0,0,3,2013-10-21 through 2013-10-27
5139,13,43,2013,54,17,0,19,0,5,8,2013-10-21 through 2013-10-27
5140,103,43,2013,57,13,0,17,0,1,5,2013-10-21 through 2013-10-27
5141,61,43,2013,69,12,0,13,0,1,3,2013-10-21 through 2013-10-27
5142,1,43,2013,50,9,0,11,0,1,5,2013-10-21 through 2013-10-27
5143,47,43,2013,41,14,0,31,0,0,6,2013-10-21 through 2013-10-27
5144,109,43,2013,100,23,0,26,0,4,9,2013-10-21 through 2013-10-27
5145,50,43,2013,26,6,0,10,0,0,3,2013-10-21 through 2013-10-27
5146,14,43,2013,78,9,0,15,0,0,3,2013-10-21 through 2013-10-27
5147,17,43,2013,72,8,0,9,0,0,3,2013-10-21 through 2013-10-27
5148,110,43,2013,60,11,0,17,0,1,3,2013-10-21 through 2013-10-27
5149,18,43,2013,91,7,0,7,0,1,5,2013-10-21 through 2013-10-27
5150,48,43,2013,26,8,0,14,0,0,2,2013-10-21 through 2013-10-27
5151,19,43,2013,89,15,0,15,0,2,6,2013-10-21 through 2013-10-27
5152,104,43,2013,63,10,0,15,0,0,4,2013-10-21 through 2013-10-27
5153,40,43,2013,31,5,0,6,0,0,1,2013-10-21 through 2013-10-27
5154,88,44,2013,24,5,1,7,1,2,4,2013-10-28 through 2013-11-03
5155,111,44,2013,68,9,0,15,0,0,0,2013-10-28 through 2013-11-03
5156,76,44,2013,27,4,0,10,0,0,2,2013-10-28 through 2013-11-03
5157,10,44,2013,52,5,0,5,0,2,1,2013-10-28 through 2013-11-03
5158,9,44,2013,38,9,0,11,0,5,2,2013-10-28 through 2013-11-03
5159,22,44,2013,12,2,0,2,0,1,0,2013-10-28 through 2013-11-03
5160,78,44,2013,31,4,0,5,0,1,1,2013-10-28 through 2013-11-03
5161,50,44,2013,19,2,0,2,0,0,1,2013-10-28 through 2013-11-03
5162,69,44,2013,36,7,0,14,0,1,1,2013-10-28 through 2013-11-03
5163,112,44,2013,48,7,0,7,0,0,2,2013-10-28 through 2013-11-03
5164,68,44,2013,37,8,0,11,0,0,1,2013-10-28 through 2013-11-03
5165,23,44,2013,32,7,0,8,0,2,1,2013-10-28 through 2013-11-03
5166,7,44,2013,21,4,0,6,0,1,0,2013-10-28 through 2013-11-03
5167,101,44,2013,13,4,0,4,0,0,3,2013-10-28 through 2013-11-03
5168,71,44,2013,38,5,0,10,0,0,3,2013-10-28 through 2013-11-03
5169,20,44,2013,39,7,0,7,0,2,4,2013-10-28 through 2013-11-03
5170,94,44,2013,40,7,0,11,0,1,2,2013-10-28 through 2013-11-03
5171,105,44,2013,117,24,0,45,0,0,4,2013-10-28 through 2013-11-03
5172,72,44,2013,47,12,0,16,0,0,5,2013-10-28 through 2013-11-03
5173,113,44,2013,62,15,0,21,0,1,5,2013-10-28 through 2013-11-03
5174,73,44,2013,33,10,0,13,0,0,5,2013-10-28 through 2013-11-03
5175,6,44,2013,38,7,0,12,0,1,2,2013-10-28 through 2013-11-03
5176,63,44,2013,35,10,0,13,0,0,2,2013-10-28 through 2013-11-03
5177,25,44,2013,44,6,0,6,0,1,2,2013-10-28 through 2013-11-03
